date,pillar_A,pillar_B,pillar_C,pillar_D,total,vix_pct,vix93_ratio,spy_5d_return,vix_1d_change,entry_blocked_vix_spike,raw_regime,confirmed_regime
2013-10-09,8,9.0,7.0,16,40.0,,1.0570243649559359,-0.021161161958888286,-0.03638150273189711,False,UNKNOWN,UNKNOWN
2013-10-10,13,13.0,7.0,25,58.0,,1.0075537478210341,0.00924659093386726,-0.15918371318926683,False,UNKNOWN,UNKNOWN
2013-10-11,13,13.0,7.0,25,58.0,,1.0138805069402534,0.008111694449193907,-0.04611646215521603,False,UNKNOWN,UNKNOWN
2013-10-14,13,13.0,7.0,25,58.0,,1.1288416075650118,0.020963881638666138,0.02226459426527505,False,UNKNOWN,UNKNOWN
2013-10-15,13,8.0,7.0,25,53.0,,1.278652906029332,0.025501736775644934,0.1611698943231512,False,UNKNOWN,UNKNOWN
2013-10-16,13,8.0,11.0,25,57.0,,0.9950799507995078,0.03907020419812768,-0.2116827353464823,False,UNKNOWN,UNKNOWN
2013-10-17,13,13.0,15.0,25,66.0,,0.8374352331606217,0.023940644931065513,-0.08361662085118449,False,UNKNOWN,UNKNOWN
2013-10-18,13,8.0,15.0,25,61.0,,0.8652815013404825,0.024257275597818095,-0.032640919534504986,False,UNKNOWN,UNKNOWN
2013-10-21,13,13.0,15.0,25,66.0,,0.844782034346103,0.020241194589616374,0.009202445238506662,False,UNKNOWN,UNKNOWN
2013-10-22,13,8.0,15.0,25,61.0,,0.8475366178428763,0.03364710382523417,0.012917939077892626,False,UNKNOWN,UNKNOWN
2013-10-23,13,8.0,15.0,25,61.0,,0.8186631369953673,0.014529031320878127,0.006751699407577139,False,UNKNOWN,UNKNOWN
2013-10-24,13,8.0,15.0,25,61.0,,0.8020134228187918,0.011141779612907854,-0.01639346242757722,False,UNKNOWN,UNKNOWN
2013-10-25,13,13.0,15.0,25,66.0,,0.7794216543375925,0.008945615297714538,-0.008333307444446825,False,UNKNOWN,UNKNOWN
2013-10-28,13,8.0,15.0,25,61.0,,0.8090114324142569,0.010492884005091963,0.016806742892612858,False,UNKNOWN,UNKNOWN
2013-10-29,9,8.0,15.0,19,51.0,,0.8363273453093812,0.010033909122343143,0.007513104781576629,False,UNKNOWN,UNKNOWN
2013-10-30,9,8.0,15.0,19,51.0,,0.8578982154659617,0.00985254911251121,0.01789707485824321,False,UNKNOWN,UNKNOWN
2013-10-31,13,8.0,15.0,19,55.0,,0.8275409836065574,0.0036541189734173862,0.007326035477244419,False,UNKNOWN,UNKNOWN
2013-11-01,9,8.0,15.0,15,47.0,,0.8034528552456839,0.0014771069410357551,-0.034181837602095144,False,UNKNOWN,UNKNOWN
2013-11-04,9,8.0,15.0,19,51.0,,0.8044959128065395,0.003404789829148047,-0.026355379128995104,False,UNKNOWN,UNKNOWN
2013-11-05,13,8.0,15.0,15,51.0,,0.8136729222520107,-0.005079713679731923,0.026295448148736078,False,UNKNOWN,UNKNOWN
2013-11-06,13,8.0,15.0,19,55.0,,0.7919508867667121,0.004991748448188282,-0.04521479734529277,False,UNKNOWN,UNKNOWN
2013-11-07,13,8.0,15.0,15,51.0,,0.8587239583333334,-0.004892301398168208,0.0978689631926879,False,UNKNOWN,UNKNOWN
2013-11-08,13,8.0,15.0,15,51.0,,0.8181818181818182,0.006129361475861073,-0.07260965060828106,False,UNKNOWN,UNKNOWN
2013-11-11,9,8.0,15.0,15,47.0,,0.8574338085539716,0.0027710664552644815,-0.028682162519415355,False,UNKNOWN,UNKNOWN
2013-11-12,9,8.0,15.0,15,47.0,,0.8749999999999999,0.003914828576121465,0.023144450760834934,False,UNKNOWN,UNKNOWN
2013-11-13,13,8.0,15.0,15,51.0,,0.8597437626432907,0.006829455776874438,-0.02340087708283367,False,UNKNOWN,UNKNOWN
2013-11-14,13,8.0,15.0,15,51.0,,0.7856182795698924,0.024810065962729277,-0.01198087593611663,False,UNKNOWN,UNKNOWN
2013-11-15,9,8.0,15.0,15,47.0,,0.754054054054054,0.015567834230202138,-0.014551358677530435,False,UNKNOWN,UNKNOWN
2013-11-18,9,8.0,15.0,15,47.0,,0.7903549899531146,0.011842814715128158,0.07465142185491458,False,UNKNOWN,UNKNOWN
2013-11-19,9,8.0,15.0,15,47.0,,0.7783606557377049,0.011697296276967695,0.022137401023532677,False,UNKNOWN,UNKNOWN
2013-11-20,9,8.0,15.0,15,47.0,,0.8025350233488993,0.0005047698896851749,0.000746771841010796,False,UNKNOWN,UNKNOWN
2013-11-21,9,8.0,15.0,15,47.0,,0.737603305785124,0.003570139148705742,-0.055223865088387836,False,UNKNOWN,UNKNOWN
2013-11-22,9,8.0,15.0,15,47.0,,0.7307420494699647,0.0042208257623395085,-0.03159554686819677,False,UNKNOWN,UNKNOWN
2013-11-25,9,8.0,15.0,15,47.0,,0.7983367983367983,0.006744128293898477,0.043229993725663274,False,UNKNOWN,UNKNOWN
2013-11-26,9,8.0,15.0,21,53.0,,0.7938144329896907,0.009216387095027256,0.0015637574529574483,False,UNKNOWN,UNKNOWN
2013-11-27,9,8.0,15.0,21,53.0,,0.7986301369863014,0.014848344633024313,0.013270813196797349,False,UNKNOWN,UNKNOWN
2013-11-29,13,8.0,15.0,21,57.0,,0.9041916167664671,0.006058139318258826,0.05546997630361705,False,UNKNOWN,UNKNOWN
2013-12-02,13,8.0,15.0,21,57.0,,0.9414088215931534,-0.0015483121784429787,0.0386861124343052,False,UNKNOWN,UNKNOWN
2013-12-03,13,8.0,15.0,21,57.0,,0.94770819883796,-0.004871915779480318,0.022487748333985147,False,UNKNOWN,UNKNOWN
2013-12-04,13,8.0,15.0,21,57.0,,0.9447655748233783,-0.005258237612140504,0.01030925199752164,False,UNKNOWN,UNKNOWN
2013-12-05,13,8.0,11.0,25,57.0,,0.9771863117870723,-0.012035965499868073,0.025850348256563294,False,UNKNOWN,UNKNOWN
2013-12-06,13,8.0,15.0,25,61.0,,0.8494983277591973,-0.0003316421675169101,-0.08554376448139911,False,UNKNOWN,UNKNOWN
2013-12-09,13,8.0,15.0,25,61.0,,0.9055592766242465,0.0048192313606563175,-0.021754908742911305,False,UNKNOWN,UNKNOWN
2013-12-10,13,8.0,11.0,25,57.0,,0.9625492772667542,0.005563137576725108,0.031134179645663007,False,UNKNOWN,UNKNOWN
2013-12-11,13,8.0,7.0,25,53.0,,1.0856785490931833,-0.005619280892190326,0.10855501405075607,False,UNKNOWN,UNKNOWN
2013-12-12,13,4.0,7.0,25,49.0,,1.030397022332506,-0.004526487635441945,0.0077820937072214935,False,UNKNOWN,UNKNOWN
2013-12-13,13,4.0,7.0,25,49.0,,1.05900430239705,-0.015640284344069944,0.014157031375087392,False,UNKNOWN,UNKNOWN
2013-12-16,13,8.0,7.0,25,53.0,,1.0445393532641856,-0.012017905088749337,0.017132008492542372,False,UNKNOWN,UNKNOWN
2013-12-17,13,9.0,7.0,25,54.0,,1.033939393939394,-0.01161797757282046,0.011228845297374335,False,UNKNOWN,UNKNOWN
2013-12-18,13,13.0,15.0,25,66.0,,0.8639092728485657,0.01667370728387607,-0.14867359838695482,False,UNKNOWN,UNKNOWN
2013-12-19,13,8.0,15.0,21,57.0,,0.8363874345549738,0.018862356577916906,0.02536227702593763,False,UNKNOWN,UNKNOWN
2013-12-20,13,13.0,15.0,21,62.0,,0.8481012658227849,0.02490442943278981,-0.025441672535863935,False,UNKNOWN,UNKNOWN
2013-12-23,13,13.0,15.0,21,62.0,,0.8422865013774106,0.023998425272724555,-0.054387237278804124,False,UNKNOWN,UNKNOWN
2013-12-24,13,13.0,15.0,21,62.0,,0.7801966292134831,0.02951646295109933,-0.0429448175808983,False,UNKNOWN,UNKNOWN
2013-12-26,13,13.0,15.0,21,62.0,,0.7783321454027086,0.01738165576411599,-0.012019200643607952,False,UNKNOWN,UNKNOWN
2013-12-27,13,13.0,15.0,21,62.0,,0.821173104434907,0.01850313854613761,0.010543399452174862,False,UNKNOWN,UNKNOWN
2013-12-30,13,13.0,15.0,25,66.0,,0.8794854434664862,0.01244776390347635,0.08828253435810707,False,UNKNOWN,UNKNOWN
2013-12-31,13,13.0,15.0,25,66.0,,0.9309410968178741,0.011833923894527976,0.011799398411569628,False,UNKNOWN,UNKNOWN
2014-01-02,13,13.0,15.0,21,62.0,,0.9062909567496724,-5.4463842083296576e-05,0.03717195811089913,False,UNKNOWN,UNKNOWN
2014-01-03,9,13.0,15.0,21,58.0,,0.80649436713055,-0.00527603996047632,-0.033028765177361974,False,UNKNOWN,UNKNOWN
2014-01-06,9,13.0,15.0,21,58.0,,0.8441295546558704,-0.00810472340157442,-0.015261630425426054,False,UNKNOWN,UNKNOWN
2014-01-07,9,13.0,15.0,21,58.0,,0.8029146426092991,-0.0018494643971187497,-0.04649447273600005,False,UNKNOWN,UNKNOWN
2014-01-08,9,13.0,15.0,21,58.0,,0.8131560531840448,-0.006335200802666141,-0.0038699837801553505,False,UNKNOWN,UNKNOWN
2014-01-09,9,13.0,15.0,21,58.0,,0.8222533240027992,0.003935818948621828,0.0015540371360929228,False,UNKNOWN,UNKNOWN
2014-01-10,9,13.0,15.0,21,58.0,,0.7152080344332856,0.006834906505580385,-0.05818463770549964,False,UNKNOWN,UNKNOWN
2014-01-13,9,13.0,15.0,25,62.0,,0.8738317757009345,-0.003673703723556021,0.09390439517371685,False,UNKNOWN,UNKNOWN
2014-01-14,9,13.0,15.0,21,58.0,,0.7805383022774327,0.0010350980776985264,-0.07530120633340298,False,UNKNOWN,UNKNOWN
2014-01-15,13,13.0,15.0,21,62.0,,0.73582295988935,0.006211493736680618,0.0,False,UNKNOWN,UNKNOWN
2014-01-16,13,8.0,15.0,21,57.0,,0.7549353301565691,0.0042471393703111815,0.020358306631616863,False,UNKNOWN,UNKNOWN
2014-01-17,13,13.0,15.0,21,62.0,,0.7833219412166781,-0.002715423532020478,-0.007182773703583223,False,UNKNOWN,UNKNOWN
2014-01-21,13,13.0,15.0,21,62.0,,0.8522571819425445,0.013704738910263359,0.03456594209648123,False,UNKNOWN,UNKNOWN
2014-01-22,13,13.0,15.0,21,62.0,,0.8500345542501728,0.0034300107586466844,-0.00233098160357037,False,UNKNOWN,UNKNOWN
2014-01-23,13,13.0,15.0,25,66.0,,0.9485981308411215,-0.010126551293662689,0.07242992944889814,False,UNKNOWN,UNKNOWN
2014-01-24,8,4.0,7.0,16,35.0,,1.1977011494252874,-0.029985064300102837,0.3173564841401959,False,UNKNOWN,UNKNOWN
2014-01-27,8,9.0,7.0,16,40.0,,1.111500291885581,-0.030657511776499446,-0.0396912534498407,False,UNKNOWN,UNKNOWN
2014-01-28,8,9.0,7.0,16,40.0,,1.067283950617284,-0.027744595233289093,-0.09299654870631502,False,UNKNOWN,UNKNOWN
2014-01-29,8,9.0,7.0,16,40.0,,1.1252900232018561,-0.03771018371268986,0.09810127671034996,False,UNKNOWN,UNKNOWN
2014-01-30,8,9.0,7.0,12,36.0,,1.033390903857225,-0.01947558851579201,-0.0034581823990311733,False,UNKNOWN,UNKNOWN
2014-01-31,8,9.0,7.0,12,36.0,,1.0679933665008292,-0.00396942125389621,0.06477726272871087,False,UNKNOWN,UNKNOWN
2014-02-03,8,5.0,7.0,12,32.0,,1.189175769612711,-0.02157214069311819,0.16458450362624166,False,UNKNOWN,UNKNOWN
2014-02-04,8,5.0,7.0,12,32.0,,1.0676100628930818,-0.020550873550957638,-0.10867536686880352,False,UNKNOWN,UNKNOWN
2014-02-05,8,5.0,7.0,12,32.0,,1.0828673106253177,-0.012292136781163587,0.04395605053685214,False,UNKNOWN,UNKNOWN
2014-02-06,8,9.0,7.0,6,30.0,,1.0494659921304106,-0.00976439336964463,-0.13634090810442445,False,UNKNOWN,UNKNOWN
2014-02-07,8,9.0,15.0,6,38.0,,0.8880048959608323,0.00841865244271034,-0.11259429088362605,False,UNKNOWN,UNKNOWN
2014-02-10,8,9.0,15.0,6,38.0,,0.8713235294117647,0.03353088423845696,-0.0019620492508853893,False,UNKNOWN,UNKNOWN
2014-02-11,13,9.0,15.0,15,52.0,,0.8279365079365079,0.037573713927732344,-0.04914809886965221,False,UNKNOWN,UNKNOWN
2014-02-12,13,9.0,15.0,15,52.0,,0.8095846645367412,0.0393907474368711,-0.014472779795617896,False,UNKNOWN,UNKNOWN
2014-02-13,13,13.0,15.0,10,51.0,,0.7780645161290323,0.03115830428447386,-0.011188800369091978,False,UNKNOWN,UNKNOWN
2014-02-14,13,13.0,15.0,19,60.0,,0.7145682267633487,0.024153839945368683,-0.040311218858470776,False,UNKNOWN,UNKNOWN
2014-02-18,13,13.0,15.0,25,66.0,,0.800262812089356,0.023498748878929332,0.022107604825465588,False,UNKNOWN,UNKNOWN
2014-02-19,13,13.0,15.0,10,51.0,,0.8532842234499693,0.005714402809977148,0.1175198361852916,False,UNKNOWN,UNKNOWN
2014-02-20,13,13.0,15.0,19,60.0,,0.8428753180661577,0.011149136575759222,-0.04580645407399819,False,UNKNOWN,UNKNOWN
2014-02-21,13,13.0,15.0,19,60.0,,0.8337595907928388,0.0048088367005378885,-0.00743743454773238,False,UNKNOWN,UNKNOWN
2014-02-24,13,13.0,15.0,25,66.0,,0.8741935483870968,0.004836481167240114,-0.030654002287778925,False,UNKNOWN,UNKNOWN
2014-02-25,13,13.0,15.0,25,66.0,,0.8296774193548386,0.003256554484189822,-0.0393534423019648,False,UNKNOWN,UNKNOWN
2014-02-26,13,13.0,15.0,25,66.0,,0.8340666247642992,0.0099990306290354,0.049743986933475925,False,UNKNOWN,UNKNOWN
2014-02-27,13,13.0,15.0,25,66.0,,0.7946257197696737,0.009342928026400354,-0.021602816123754587,False,UNKNOWN,UNKNOWN
2014-02-28,13,13.0,15.0,25,66.0,,0.8246835443037974,0.013051218890438587,-0.0028490001397227793,False,UNKNOWN,UNKNOWN
2014-03-03,13,13.0,11.0,16,53.0,,0.9580378250591016,0.0003785904985089683,0.1428571428571428,False,UNKNOWN,UNKNOWN
2014-03-04,13,13.0,15.0,25,66.0,,0.8425748884639899,0.014823397167515573,-0.11874997615814209,False,UNKNOWN,UNKNOWN
2014-03-05,13,13.0,15.0,25,66.0,,0.7920101458465441,0.01568853759660538,-0.014893619323794849,False,UNKNOWN,UNKNOWN
2014-03-06,13,13.0,15.0,25,66.0,,0.8262792166771952,0.01270028503045828,0.023038134407106003,False,UNKNOWN,UNKNOWN
2014-03-07,9,13.0,15.0,25,62.0,,0.8027725267800883,0.010574477349670763,-0.007037324503960218,False,UNKNOWN,UNKNOWN
2014-03-10,9,13.0,15.0,25,62.0,,0.8227927363807138,0.01719129850363177,0.0063784659658230325,False,UNKNOWN,UNKNOWN
2014-03-11,9,13.0,15.0,25,62.0,,0.8642201834862385,-0.0018660082574254444,0.04225354855837682,False,UNKNOWN,UNKNOWN
2014-03-12,9,13.0,15.0,25,62.0,,0.8613184079601991,-0.0025032127773995105,-0.02229729185494489,False,UNKNOWN,UNKNOWN
2014-03-13,9,13.0,7.0,16,45.0,,1.004670169293637,-0.015942061041358757,0.12093980746587918,False,UNKNOWN,UNKNOWN
2014-03-14,9,13.0,7.0,16,45.0,,1.151143335192415,-0.019122308986997072,0.0986436775094306,False,UNKNOWN,UNKNOWN
